id_seq	ubicacion	nombre_normalizado	conteo	ids_escuela
2577	060160	12 DE DICIEMBRE (INDIGENA)	1	4750
2578	060160	ALFREDO PEREZ GUERRERO	1	4723
2579	060160	CIUDAD DE LATACUNGA	1	4739
2580	060160	CIUDAD DE TULCAN (INDIGENA)	1	4887
2581	060160	DR. GONZALO CORDOVA (INDIGENA)	1	4736
2582	060160	GALO EDWIN ARIAS SILVA (INDIGENA)	1	12001
2583	060160	GERARDO ARIAS Y ARIAS	1	4462
2584	060160	GUAYAQUIL	1	4765
2585	060160	JORGE BOLIVAR VELASCO (INDIGENA)	1	11781
2586	060160	JOSE ANTONIO LIZARZABURU (S.JUAN)	1	4720
2587	060160	LA DELICIA	1	14524
2588	060160	LIC. ALFONSO CHAVEZ JARA	1	10507
2589	060160	LUIS URDANETA	1	4727
2590	060160	MARTHA GARCIA (MUSHUC PACARI)	1	14595
2591	060160	MOISES A. SILVA (INDIGENA)	1	4746
2592	060160	OLMEDO GUERRA ROMERO	1	10508
2593	060160	PEDRO CELESTINO PAUCAR (INDIGENA)	1	4747
2594	060160	PRIMERO DE MAYO (INDIGENA)	1	4752
2595	060160	PROVINCIA DEL CAÑAR	1	4724
2596	060160	RUBEN VELOZ (INDIGENA)	1	4732
2597	060160	RUMI CRUZ	1	14525
2598	060160	SIN NOMBRE (COOP. SANTA TERESITA) INDIGE	1	12514
2599	060160	SIN NOMBRE (GANQUIS CUIQUILOMA) INDIGENA	1	10589
2600	060160	SIN NOMBRE (PULINGUI SAN PABLO) INDIGENA	1	12567
2601	060160	SIN NOMBRE (S. JOSE DE GALLORRUMI)(INDIG	1	11997
2602	060160	UNECH (INDIGENA)	1	12002
2603	060160	UNIDAD EDUC. GUABUG	1	4882
2604	060160	UNIDAD EDUCATIVA CHIMBORAZO	1	4728
2605	060160	VENTURA GUAMAN CHAGÑAY (INDIGENA)	1	4885
2606	060160	VICTOR MANUEL GARCIA MARTINEZ (INDIGENA)	1	4748
2607	060161	ABEJITAS LORENZO FILHO	1	15060
2608	060161	ANTONIO ALVAREZ JACOME	1	4590
2609	060161	BENITO JUAREZ	1	10582
2610	060161	CESAR ANTONIO MOSQUERA	1	10581
2611	060161	CORAZON DE JESUS	1	14526
2612	060161	CORAZON DE JESUS (INDIGENA)	1	12537
2613	060161	FEDERICO GONZALEZ SUAREZ	1	11172
2614	060161	GRAL. DAVALOS	1	4852
2615	060161	HORFA MARGARITA SANTILLAN OLEAS DE VILLA	1	731
2616	060161	JUAN OCTAVIO ABARCA (INDIGENA)	1	12521
2617	060161	LA LIBERTAD	1	730
2618	060161	LORENZO FILHO	1	10583
2619	060161	NIDYA JARAMILLO	1	10584
2620	060161	ROSA OFELIA CASARES BANDERAS DE GUERRERO	1	729
2621	060201	13 DE NOVIEMBRE	1	5084
2622	060201	INES JIMENEZ	1	4804
2623	060201	ISAIAS GARZON LOYOLA	1	12025
2624	060201	JOSE ANTONIO PONTON (INDIGENA)	1	12506
2625	060201	JOSE ISIDORO ERAZO MORENO	1	10543
2626	060201	JUAN JOSE FLORES	1	10544
2627	060201	MANUEL GALECIO	1	4808
2628	060201	MANUEL MARIA SANCHEZ	1	10538
2629	060201	POLIDORO ARELLANO	1	10539
2630	060201	SAN VICENTE FERRER	1	4811
2631	060201	UNIDAD EDUC. NIZAG (INDIGENA)	1	10542
2632	060251	14 DE JULIO	1	4823
2633	060251	ABRAHAM LINCON (INDIGENA)	1	4825
2634	060251	ARTURO BORJA LEON (INDIGENA)	1	4940
2635	060251	CAMINITO DE LUZ	1	14490
2636	060251	CAMINITOS DEL SABER	1	14497
2637	060251	CANTON ALAUSI (INDIGENA)	1	10577
2638	060251	CHARLES DARWIN (INDIGENA)	1	4944
2639	060251	CORDILLERA DE LOS ANDES GENA	1	12568
2640	060251	CORDILLERA ORIENTAL DEL ECUADOR	1	12004
2641	060251	DIEGO DE IBARRA (INDIGENA)	1	4843
2642	060251	DR. SEGUNDO TIMOTEO MACHADO (INDIGENA)	1	4942
2643	060251	EL LUCERITO	1	14591
2644	060251	GONZALO RUIZ SILVA	1	15067
2645	060251	GRAL. CORDOVA (INDIGENA)	1	4840
2646	060251	INCA ÑAN (INDIGENA)	1	12005
2647	060251	INCA ÑAN (SHUMID CENTRO)	1	15087
2648	060251	ISAAC NEWTON (INDIGENA)	1	4847
2649	060251	JANIZ DE CLAVEL	1	14492
2650	060251	JUAN SALINAS	1	5110
2651	060251	JUDITH MARGARITA MUÑOZ MARCHAN	1	732
2652	060251	LA DOLOROSITA	1	15078
2653	060251	LA ESPERANZA	1	14590
2654	060251	LUCERITO DE LA MAÑANA	1	14783
2655	060251	LUIS FELIPE TORRES (INDIGENA)	1	4838
2656	060251	LUIS PLUTARCO CEVALLOS GUERRA (INDIGENA)	1	11786
2657	060251	MANUEL ISAIAS ALVAREZ MENDEZ	1	4851
2658	060251	MUSHUK PACARI	1	14494
2659	060251	NUDO DEL AZUAY	1	4828
2660	060251	NUEVA CREACION	1	14491
2661	060251	NUEVA ESPERANZA	1	14589
2662	060251	NUEVO AMANECER	1	14592
2663	060251	PACAY (SHUMID PACAY)	1	15088
2664	060251	PEDRO CARBO	1	4833
2665	060251	PROVINCIA DE MORONA SANTIAGO (INDIGENA)	1	4831
2666	060251	PROVINCIA DE SUCUMBIOS (INDIGENA)	1	12003
2667	060251	RIO JUBAL (INDIGENA)	1	4849
2668	060251	RIO OZOGOCHE (INDIGENA)	1	5117
2669	060251	SAN FRANCISCO	1	14495
2670	060251	SAN JOSE DE MAPAGUIÑA	1	12517
2671	060251	SHAGLLAY	1	14496
2672	060251	SIN NOMBRE	1	228
2673	060251	SIN NOMBRE (GUAYLLA CHICO)	1	10574
2674	060251	SIN NOMBRE (LLILLA) (INDIGENA)	1	12549
2675	060251	SIN NOMBRE (S. FCO. SHAGLLAY)(INDIGENA)	1	4845
2676	060251	SIN NOMBRE (SAN FRANCISCO) (INDIGENA)	1	12551
2677	060251	SONRISITAS DEL SABER	1	14489
2678	060251	SUMAK SISA	1	14493
2679	060251	UNIDAD EDUC. TOTORAS (INDIGENA)	1	4835
2680	060253	DIEGO NOBOA	1	4957
2681	060253	ELOY ALFARO	1	4959
2682	060253	MANUEL MESIAS POZO RIVERA	1	10488
2683	060253	MARIA OLIVIA MONTALVO	1	4958
2684	060253	MIGUEL ANGEL MONTALVO	1	4956
2685	060253	MIGUEL DE UNAMUNO	1	4955
2686	060253	SOCTA URCO	1	4960
2687	060254	ALFREDO BAQUERIZO MORENO	1	4966
2688	060254	ANTONIO ANTE	1	5160
2689	060254	BARTOLOME DONOSO	1	5165
2690	060254	CIUDAD DE RIOBAMBA (ALAUSI)	1	5142
2691	060254	GRAN JESUS (INDIGENA)	1	12531
2692	060254	ING. EDUARDO MORLEY	1	5147
2693	060254	JOSE ANTONIO PONTON	1	4965
2694	060254	JOSE MARIA URBINA	1	5144
2695	060254	MEDARDO ANGEL SILVA	1	5154
2696	060254	MIGUEL DE LETAMENDI	1	4964
2697	060254	NUMA POMPILIO LLONA	1	4961
2698	060254	PEDRO FRANCO DAVILA	1	4968
2699	060254	PEDRO MONCAYO	1	4963
2700	060254	PEDRO MONTUFAR	1	4962
2701	060254	PROF. JUAN SERGIO NARVAEZ	1	11784
2702	060254	PROVINCIA DE EL ORO	1	5153
2703	060254	REINO DE QUITO	1	11168
2704	060254	REPUBLICA DE GUATEMALA	1	4967
2705	060255	13 DE JULIO	1	10489
2706	060255	15 DE OCTUBRE (INDIGENA)	1	11431
2707	060255	CARLOS CALERO GALLEGOS	1	10487
2708	060255	EJERCITO ECUATORIANO	1	5185
2709	060255	JULIO ENRIQUE REMACHE	1	12483
2710	060255	LUIS FELIPE BORJA	1	5168
2711	060255	MANUEL BENJAMIN CARRION	1	4970
2712	060255	PABLO ARENAS	1	5181
2713	060255	REPUBLICA DE EL SALVADOR	1	5178
2714	060255	REPUBLICA DE HAITI	1	4969
2715	060255	REPUBLICA DE HONDURAS	1	5183
2716	060255	RIO JUBONES	1	5174
2717	060255	VICENTE MARCHAN MARTINEZ	1	5171
2718	060256	ARENILLAS	1	5187
2719	060257	DR. JUAN BENIGNO MONCAYO (INDIGENA)	1	5189
2720	060257	EUGENIO ESPEJO	1	5190
2721	060257	GALO PLAZA LASSO	1	4992
2722	060257	JUAN DE DIOS MORALES (INDIGENA)	1	4986
2723	060257	SIN NOMBRE (PUMALLACTA)	1	12564
2724	060258	ESPAÑA	1	5192
2725	060258	LUIS NIGON	1	5191
2726	060259	25 DE JULIO	1	5063
2727	060259	ANTONIO RICAURTE	1	4998
2728	060259	CARLOS GUERRERO CARRION	1	12525
2729	060259	CARLOS MEDARDO CAMPOS	1	5205
2730	060259	CIUDAD DE GIRON	1	5010
2731	060259	FERNANDO CHAVEZ	1	5046
2732	060259	GREGORIO ORMAZA	1	5202
2733	060259	JOSE ASUNCION SILVA	1	5196
2734	060259	JOSE BUSTAMANTE	1	5006
2735	060259	JOSE JOAQUIN DE OLMEDO	1	5002
2736	060259	JUAN FRANCISCO MONTALVO QUIROLA	1	5221
2737	060259	MARIA INES ULLOA VILLAVICENCIO	1	12526
2738	060259	OVIDIO DECROLY	1	5199
2739	060259	PORTETE DE TARQUI	1	5209
2740	060259	PROF. CARLOS DANIEL CAZCO TAPIA	1	5016
2741	060259	PROF. LUIS ARELLANO	1	11170
2742	060259	REPUBLICA DE NICARAGUA	1	5208
2743	060259	SANTIAGO DE SIBAMBE	1	12543
2744	060259	SIMON LARREA(SIN NOMBRE) INDG. IGENA	1	12546
2745	060259	TNTE. HUGO ORTIZ	1	5194
2746	060259	VICENTE MARCHAN RAMIREZ	1	5013
2747	060260	24 DE MAYO	1	14498
2748	060260	ALFONSO BRITO HIDALGO (INDIGEN)	1	10550
2749	060260	ALFREDO CHIRIBOGA CHIRIBOGA (INDIGENA)	1	5225
2750	060260	ANGEL ERMINIO SILVA (LLACTAPAMBA)	1	10549
2751	060260	ANTONIO ELIZALDE (INDIGENA)	1	5242
2752	060260	BENIGNO BRITO	1	10548
2753	060260	CHALAGUAN	1	15528
2754	060260	CICERON MARCHAN	1	5218
2755	060260	DEFENSORES DEL CENEPA	1	12477
2756	060260	DIEGO MENDEZ (INDIGENA)	1	5071
2757	060260	DR. GONZALO OLEAS ZAMBRANO	1	5253
2758	060260	FRAY TOMAS DE BERLANGA	1	10547
2759	060260	GRAL. ALBERTO ENRIQUEZ G.	1	5243
2760	060260	GRAL. JOSE MARIA SAENZ	1	5238
2761	060260	JOSE MARIA EGAS MIRANDA	1	5235
2762	060260	JOSE MARIA FALCONI (INDIGENA)	1	5057
2763	060260	JUAN FRANCISCO YEROVI	1	5052
2764	060260	JUAN LEON MERA	1	289
2765	060260	JUAN MONTALVO (INDIGENA)	1	5249
2766	060260	LUZ ELISA BORJA	1	5229
2767	060260	MARCO TULIO LEON V (INDIGENA)	1	5222
2768	060260	MUSHUC ÑAN	1	14593
2769	060260	NACIONES UNIDAS	1	5214
2770	060260	PABLO NERUDA	1	12006
2771	060260	PACHAMAMA	1	15069
2772	060260	PASCUAL ESTRADA MIRANDA	1	12507
2773	060260	PEDRO JORGE VERA (S. ALFONSO DE RESGUAL)	1	12554
2774	060260	PEDRO MONCAYO	1	5227
2775	060260	PEDRO VICENTE MALDONADO	1	10545
2776	060260	RUMIÑAHUI	1	5251
2777	060260	SEGUNDO ALBERTO QUITO	1	5232
2778	060260	SIN NOMBRE (AÑA MOYOCANCHA)	1	5246
2779	060260	SIN NOMBRE (LA PACIFICA)	1	12569
2780	060260	SIN NOMBRE (LA SILVERIA)	1	15068
2781	060260	SIN NOMBRE (PISHILLIG CHICO)	1	15070
2782	060260	SIN NOMBRE DE YANAYACU	1	15604
2783	060260	SIN NOMBRE(CHIRIQUINGA)	1	15071
2784	060260	STA. ANITA DE GUZNIAG	1	14499
2785	060260	SUBTENIENTE JUAN ALBERTO LASCANO YANEZ	1	11785
2786	060301	2 DE AGOSTO	1	4941
2787	060301	ABELARDO MONCAYO (INDIGENA)	1	11173
2788	060301	BATALLA DE GATAZO	1	4971
2789	060301	DR. AMABLE ROSERO LEON (INDIGENA)	1	4979
2790	060301	DR. GERARDO CHACON	1	4983
2791	060301	GLENDA ALCIVAR DE BUCARAM (INDIGENA)	1	4985
2792	060301	JOSE MARIANO BORJA	1	4937
2793	060301	LAGUNA DE COLTA	1	4481
2794	060301	LUIS VARGAS TORRES (INDIGENA)	1	4974
2795	060301	SIN NOMBRE (CHANCAHUAN)	1	12501
2796	060301	TOMAS BERNARDO OLEAS ARRIETA	1	4939
2797	060301	UNICEF	1	4976
2798	060302	10 DE DICIEMBRE (INDIGENA)	1	5038
2799	060302	20 DE OCTUBRE	1	12570
2800	060302	24 DE OCTUBRE (INDIGENA)	1	5015
2801	060302	6 DE MARZO	1	5035
2802	060302	ALVARO GUERRERO (INDIGENA)	1	5012
2803	060302	ANGEL POLIBIO CHAVEZ	1	5040
2804	060302	CARLOS VASCONEZ ALARCON	1	12010
2805	060302	CELIANO MONGE	1	5064
2806	060302	DOLORES VEINTIMILLA DE GALINDO	1	4989
2807	060302	DR. ALFREDO MONGE VELA (PLANTEL CENTRAL)	1	4993
2808	060302	DR. CAMILO GALLEGOS DOMINGUEZ	1	4903
2809	060302	DR. CARLOS GUEVARA MORENO (INDIGENA)	1	4900
2810	060302	DR. CRISTOBAL CEVALLOS LARREA (INDIGENA)	1	5047
2811	060302	DR. LUIS CORDERO CRESPO (INDIGENA)	1	5021
2812	060302	DR. RICARDO DESCALZI	1	5045
2813	060302	EMILIO ESTRADA	1	10521
2814	060302	FERNANDO DE MAGALLANES (COLTA)	1	5000
2815	060302	FRANCISCO CHIRIBOGA	1	5005
2816	060302	GARCIA GOYENA	1	5004
2817	060302	ISABEL ARRIETA DE FALCONI (INDIGENA)	1	5009
2818	060302	ISLA SANTA MARIA	1	10526
2819	060302	JORGE PEREZ CONCHA	1	4997
2820	060302	JOSE MARIA PLACIDO CAAMAÑO	1	5003
2821	060302	JOSE MARIA VILLAVICENCIO (INDIGENA)	1	5025
2822	060302	JUAN BAUTISTA AGUIRRE	1	5033
2823	060302	JUAN GUSTAVO MONTES OROZCO	1	5027
2824	060302	LIC. ALFONSO CHAVEZ	1	10536
2825	060302	LIC. PEDRO VICENTE ALTAMIRANO	1	10537
2826	060302	LOS PURUHAES	1	5018
2827	060302	LUIS ALBERTO FALCONI	1	5007
2828	060302	LUIS BENIGNO GALLEGOS	1	5061
2829	060302	MANUEL BERMEO	1	5058
2830	060302	PEDRO BEDON (INDIGENA)	1	4894
2831	060302	PEDRO DE MERCADO (INDIGENA)	1	4897
2832	060302	PROF. OLGA MARINA ARAUJO BAYAS	1	11174
2833	060302	REPUBLICA DE AUSTRALIA	1	10513
2834	060302	REPUBLICA DE ISRAEL	1	11783
2835	060302	REPUBLICA DE SUIZA (INDIGENA)	1	4906
2836	060302	SAN JACINTO	1	10535
2837	060302	SHIRY CARAN (INDIGENA)	1	5043
2838	060302	SIN NOMBRE (CEBOLLAR ALTO) (INDIGENA)	1	11782
2839	060302	SIN NOMBRE (GUERRALOMA)	1	12019
2840	060302	TNTE. CARLOS DIAZ TERAN (INDIGENA)	1	5055
2841	060302	TRAJANO ERNESTO YEROVI ZAMBRANO	1	5050
2842	060351	CESAR GARCIA MIRANDA	1	10515
2843	060351	ISIDRO AYORA	1	5066
2844	060351	JAIME HURTADO GONZALEZ	1	12523
2845	060351	PROVINCIA DE NAPO	1	5068
2846	060351	RIO AGUARICO	1	10514
2847	060352	11 DE ABRIL (INDIGENA)	1	5089
2848	060352	AMBROSIO PAZA CUNDURI (INDIGENA)	1	10517
2849	060352	ANTONIO NARVAEZ SALAZAR (INDIGENA)	1	5120
2850	060352	CARCHI	1	5132
2851	060352	CARLOS ARTURO LEON (INDIGENA)	1	4917
2852	060352	CESAR ARROYO (INDIGENA)	1	5096
2853	060352	CLEMENTE MANCHENO (INDIGENA)	1	5125
2854	060352	CONDORAZO	1	4921
2855	060352	CORDILLERA DEL CONDOR	1	5101
2856	060352	DANIEL LEON BORJA	1	4924
2857	060352	DR. ANDRES F. CORDOVA	1	5112
2858	060352	DR. ANTONIO PEREZ (INDIGENA)	1	4923
2859	060352	DR. JOSE MARIA VELASCO IBARRA	1	12502
2860	060352	DR. JUAN CHIRIBOGA PONTON	1	11175
2861	060352	DR. LUIS PASTEUR	1	5069
2862	060352	DR. MANUEL NAULA SAGÑAY	1	5119
2863	060352	EL SALVADOR	1	4926
2864	060352	ENRIQUE PINO BARBA	1	5138
2865	060352	ESTANISLAO ZAMBRANO	1	5103
2866	060352	FRAY GASPAR DE CARVAJAL	1	4913
2867	060352	GONZALO DIAZ DE PINEDA	1	5074
2868	060352	GRAL. EPICLACHIMA	1	5115
2869	060352	GRAL. LEONIDAS PLAZA GUTIERREZ	1	4922
2870	060352	IGNACIO BOLIVAR MORENO LOZA	1	10524
2871	060352	ING. ALFONSO BURBANO	1	12522
2872	060352	ING. GUSTAVO MENDOZA MORAN	1	5128
2873	060352	ISLA FERNANDINA	1	5261
2874	060352	JACINTO JOUVIN ARCE	1	5134
2875	060352	JOSE CARLOS SAYAY GUAMAN	1	10525
2876	060352	JOSE LUIS TAMAYO	1	5104
2877	060352	JUAN ADALBERTO ARAUJO	1	5079
2878	060352	JUAN BERNARDO DAVALOS	1	5094
2879	060352	JULIO CESAR POVEDA	1	5113
2880	060352	LILIA MORENO DE MARTINEZ	1	5082
2881	060352	MANUEL CORO	1	4919
2882	060352	MANUEL VELASCO CEVALLOS	1	5122
2883	060352	MIGUEL ANGEL CORRAL	1	10520
2884	060352	PACIFICO CHIRIBOGA	1	5093
2885	060352	PAISES ANDINOS	1	10522
2886	060352	PAMPITE	1	5077
2887	060352	PEDRO FERMIN OREJUELA	1	5086
2888	060352	PEDRO IGNACIO LIZARZABURU	1	5076
2889	060352	RAUL DILLON HARNITZ)	1	5099
2890	060352	REPUBLICA DE CHILE	1	10516
2891	060352	SIN NOMBRE (CALANCHA)	1	14784
2892	060352	SIN NOMBRE (COCHA CORRAL)	1	11788
2893	060352	SIN NOMBRE (GAMPALA TOROPAMBA)	1	11787
2894	060352	SIN NOMBRE (PULUCATE CAN.4 ESQ)	1	12503
2895	060352	SIN NOMBRE (S. FCO DE ZAZAPUD)	1	12559
2896	060352	SIN NOMBRE (S. JORGE BAJO)	1	10523
2897	060352	"UNIDAD EDUC. COMUN. ""ABYA-YALA"""	1	4929
2898	060352	"UNIDAD EDUC. COMUN. ""GALAPAGOS"" (INDIGEN"	1	4915
2899	060352	ZAZAPUD	1	15084
2900	060353	10 DE AGOSTO	1	5193
2901	060353	15 DE MAYO	1	5177
2902	060353	24 DE MAYO	1	5141
2903	060353	6 DE DICIEMBRE	1	5184
2904	060353	CARLOS CISNEROS	1	5180
2905	060353	CARMEN MEDINA DE GARRIDO (INDIGENA)	1	5198
2906	060353	COMANDATE COSME RENELLA BARBATTO	1	5151
2907	060353	DIEGO DE ALMAGRO	1	5167
2908	060353	HEROES CHIMBORACENSES DEL 41	1	5170
2909	060353	JOSE A. MALDONADO	1	5173
2910	060353	JOSE ANTONIO CAMPOS	1	11790
2911	060353	JOSE ARCENIO CHAVEZ ANDRADE	1	5157
2912	060353	JOSE LUIS VERA ZU¥IGA	1	10512
2913	060353	LA PRIMAVERA	1	12491
2914	060353	LEONIDAS VIRGILIO CEVALLOS HERNANDEZ	1	10497
2915	060353	LUIS ALBERTO BORJA MONCAYO	1	5195
2916	060353	LUIS CISNEROS NORIEGA	1	5148
2917	060353	LUIS LAYEDRA BARRENO	1	12539
2918	060353	MONS. LEONIDAS PROAÑO U.E.	1	15061
2919	060353	PEDRO CISNEROS	1	12490
2920	060353	PROF. INES SAN ANDRES VALENCIA	1	10495
2921	060353	SIN NOMBRE (LUPAXI PUCARA)	1	12560
2922	060353	SIN NOMBRE (S. VICENTE DE PANGOR)	1	12553
2923	060353	SIN NOMBRE (VARASPAMBA)	1	12035
2924	060354	ABDON CALDERON MUÑOZ	1	5239
2925	060354	CARLOS JULIO AROSEMENA TOLA	1	4931
2926	060354	CASTUG ALTO	1	15525
2927	060354	CORONEL LUIS AURELIO PEÑAHERRERA	1	12489
2928	060354	DOMINIOS DEL CANADA	1	4934
2929	060354	DR. ALBERTO LARREA CHIRIBOGA (COLTA)	1	4932
2930	060354	EL LAGO	1	5201
2931	060354	EMPRESA ELECTRICA RIOBAMBA	1	4935
2932	060354	FERNANDO VELASCO ABAD	1	4928
2933	060354	HOLGUER ALTAMIRANO	1	4936
2934	060354	INGAPIRCA	1	5212
2935	060354	JUAN GUALBERTO LOBATO	1	5216
2936	060354	LIRIBAMBA	1	5219
2937	060354	LORENZA AVEMAÑAY	1	5224
2938	060354	MACHINAZA	1	5207
2939	060354	MARIANO VALLA SAGÑAY UNIDAD EDUCA	1	5237
2940	060354	OSWALFO GUAYASAMIN	1	12504
2941	060354	PACIFICO GALLEGOS BARBA (INDIGENA)	1	5244
2942	060354	PADRE ALFONSO LOPEZ VILLALBA	1	12011
2943	060354	PAQUISHA	1	5233
2944	060354	PROF. FRANCISCO RIOFRIO GRANIZO	1	5252
2945	060354	SANTIAGO DE QUITO	1	5203
2946	060354	SERGIO BOLIVAR GUAMBO	1	11434
2947	060354	SUD AMERICA (PLANTEL CENTRAL)	1	5230
2948	060354	VICENTE BARBA RODRIGUEZ	1	5226
2949	060354	VISION MUNDIAL	1	12505
2950	060401	BLANCA NIEVES	1	14506
2951	060401	CACIQUE ACHAMBA	1	4561
2952	060401	CORAZON DE JESUS	1	14507
2953	060401	DIEGO DONOSO	1	4839
2954	060401	EL ROSARIO	1	14502
2955	060401	FACUNDO BAYAS	1	4549
2956	060401	GRAL. JOSE LASCANO	1	14500
2957	060401	JACINTO COLLAHUAZO	1	4554
2958	060401	JESUS DEL GRAN PODER	1	14501
2959	060401	LEOPOLDO FREIRE	1	4830
2960	060401	LUZ ELVIRA VALLEJO	1	4560
2961	060401	MANITOS CREATIVAS	1	14505
2962	060401	MARCO NARANJO	1	14504
2963	060401	MARIA GUERRERO VASQUEZ	1	734
2964	060401	MARIA MONTESSORI	1	4552
2965	060401	MERCEDES AMELIA GUERRERO	1	4547
2966	060401	SAN PEDRO	1	14503
2967	060401	ULPAN	1	15086
2968	060401	VACAS GALINDO	1	4836
2969	060501	17 DE DICIEMBRE	1	10492
2970	060501	31 DE OCTUBRE	1	10491
2971	060501	4 DE JULIO	1	5306
2972	060501	ASAAD BUCARAM	1	11176
2973	060501	BOGOTA	1	5311
2974	060501	BRASILIA	1	12556
2975	060501	BUENOS AIRES	1	5310
2976	060501	CAP. DE CORBETA MIGUEL MORAN VALVERDE	1	5313
2977	060501	CARACAS	1	5309
2978	060501	DR. MANUEL ESTRELLA MUÑOZ	1	10493
2979	060501	EUDORO FLORES ORDOÑEZ	1	96
2980	060501	FERNANDO PONS	1	5303
2981	060501	GRAN BRETAÑA	1	5276
2982	060501	LEON DE FEBRES CORDERO	1	5285
2983	060501	MANUEL DE JESUS CALLE	1	5267
2984	060501	MANUEL GENARO MONCAYO GUADALUPE	1	12012
2985	060501	MARIA AUXILIADORA (CHUNCHI)	1	9937
2986	060501	MIGUEL LEON BERMEO PINOS	1	10496
2987	060501	MONTEVIDEO	1	5280
2988	060501	PRIMERO DE JUNIO	1	5274
2989	060501	REPUBLICA DE FRANCIA	1	5282
2990	060501	REPUBLICA DE ITALIA	1	10490
2991	060501	ROSA JUSTO DE CELLERI	1	12487
2992	060501	SAN JUAN BOSCO	1	5304
2993	060501	SAN LUIS	1	14838
2994	060501	SANTIAGO DE CHILE	1	5312
2995	060551	13 DE ABRIL	1	10501
2996	060551	BERNARDO O. HIGGINS	1	5314
2997	060551	CIUDAD DE TENA	1	5317
2998	060551	HONORATO VASQUEZ	1	5294
2999	060552	CIUDAD DEL PUYO	1	5296
3000	060552	NAPOLEON LOPEZ ZAMBRANO	1	10503
3001	060552	RIO CENEPA	1	5326
3002	060552	RIO CURARAY (PLANTEL CENTRAL)	1	5324
3003	060553	MANUELITA SAENZ	1	5298
3004	060553	MIGUEL ANGEL COSTALES SALVADOR	1	5321
3005	060553	PEDRO FERMIN CEVALLOS	1	5319
3006	060553	TARGELIA TORRES TORRES	1	12519
3007	060554	CIUDAD DE BABAHOYO	1	5332
3008	060554	CIUDAD DE ESMERALDAS	1	5302
3009	060554	FRANCISCO CALDERON	1	5330
3010	060554	GRAL. MANUEL MATHEW	1	5335
3011	060554	JOSE MEJIA LEQUERICA	1	5328
3012	060554	OTILIA AGUIRRE	1	5299
3013	060601	16 DE MARZO	1	12533
3014	060601	29 DE SEPTIEMBRE (S.MIGUEL DE ENCAL	1	12532
3015	060601	7 DE OCTUBRE	1	5569
3016	060601	ANTONIO JOSE DE SUCRE	1	5594
3017	060601	ARCHIPIELAGO DE COLON	1	5511
3018	060601	BATALLA DE TIOCAJAS	1	5554
3019	060601	CANTON GUAMOTE	1	735
3020	060601	CARMELA PEREZ	1	14782
3021	060601	CENTRO EDUCAT. MATRIZ CEM	1	12552
3022	060601	CESAR DAVILA ANDRADE	1	5627
3023	060601	DR. EDELBERTO BONILLA OLEAS	1	12512
3024	060601	DR. POMPEYO MONTALVO MONTERO	1	5632
3025	060601	ENRIQUE GIL GILBERT	1	5633
3026	060601	FEDERICO HERBART	1	10499
3027	060601	HECTOR BURBANO	1	5583
3028	060601	ING. WILSON HUILCA LOGROÑO	1	12511
3029	060601	JHON F. KENNEDY	1	5560
3030	060601	JOAQUIN CHIRIBOGA	1	5636
3031	060601	JOAQUIN GALLEGOS LARA	1	5629
3032	060601	JOSE ANTONIO GALLEGOS OROZCO	1	5551
3033	060601	JOSE DE LA CUADRA	1	5566
3034	060601	JOSE IGNACIO PAREJA	1	5578
3035	060601	JOSE JARAMILLO PAZMINO	1	5626
3036	060601	JOSE MANUEL PLAZA	1	5635
3037	060601	JOSE PADILLA NAULA	1	11799
3038	060601	JOSE PERALTA	1	5574
3039	060601	LAURA CARBO DE AYORA	1	5550
3040	060601	LIC. CESAR ANIBAL GUTIERREZ FREIRE	1	12527
3041	060601	LIRIO SAN GONZALO	1	14787
3042	060601	LUIS A. MARTINEZ	1	5599
3043	060601	MANUEL DEL PINO	1	5601
3044	060601	MANUEL LASSO GUZÑAY	1	10498
3045	060601	MOVITO. RUMI¥AHUI FE Y ALEGRIA	1	12513
3046	060601	NICOLAS CORO SILVA (TOTORILLAS) (INDIGEN	1	11792
3047	060601	OTTO AROSEMENA GOMEZ	1	5592
3048	060601	PABLO PALACIOS	1	5556
3049	060601	PEDRO JOSE ARTETA	1	5604
3050	060601	PEDRO MONTERO	1	5568
3051	060601	PEDRO SAYAY	1	5572
3052	060601	PRIMERO DE AGOSTO	1	5586
3053	060601	PROVINCIA DE ZAMORA CHINCHIPE	1	5562
3054	060601	PUERTO BAQUERIZO MORENO	1	5558
3055	060601	RAFAEL BRITO MENDOZA	1	5589
3056	060601	REMIGIO ROMERO Y CORDERO	1	5559
3057	060601	RIO AMAZONAS	1	5625
3058	060601	RIO CEBADAS	1	5584
3059	060601	RIO GUAMOTE	1	5637
3060	060601	SALVADOR BUSTAMANTE CEL	1	5581
3061	060601	SANTA ROSA DE LIMA	1	14785
3062	060601	SILVIA GUEVARA PEREZ	1	5630
3063	060601	SIN NOMBRE (GUAZAN STA. CLARITA)	1	12496
3064	060601	SIN NOMBRE (SABLOG S. FCO.)	1	5575
3065	060601	TOTORILLAS	1	14952
3066	060601	UNIDAD EDUC. RUMIÑAHUI (LAIME S.CARLOS)	1	5564
3067	060601	VICTOR MANUEL PEÑAHERRERA	1	5579
3068	060651	23 DE JULIO	1	5645
3069	060651	ANGEL LEONIDAS ARAUJO CH.	1	5622
3070	060651	ANTONIO NEUMANE	1	5608
