id_seq	ubicacion	nombre_normalizado	codigo_escuela
2087	111055	FLORA OCHOA LUDENA	4837
2088	090106	ANATOLIA FRANCO DE AMPUERO DRA. # 130	4838
2089	090113	PABLO AROSEMENA MERINO # 321	4840
2090	090113	ESTADOS UNIDOS # 352	4843
2091	111055	RIO MATAJE	4847
2092	090113	REPUBLICA DEL ECUADOR # 11 (N)	4848
2093	111055	8 DE DICIEMBRE	4849
2094	111055	SIN NOMBRE (PIÑAS YURUSAL)	4851
2095	111055	COSME RENELLA	4853
2096	111055	RIO CENEPA	4854
2097	111055	SANTIAGO RAMON Y CAJAL	4856
2098	111001	8 DE SEPTIEMBRE	4858
2099	111101	C.E.C.SAN FRANCISCO-STO.DOM.COL	4860
2100	111101	C.E.C. LAGO DE SAN PABLO	4862
2101	111101	C.E.C. SUMAC-LLACTA	4863
2102	111101	ROSA MARIA GUZMAN DE TORRES	4864
2103	090114	JUAN MONTALVO # 12	4865
2104	111101	C.E.C. JOSE TORO Y GUZMAN	4866
2105	111101	C.E.C. JOSE MIGUEL ZHINGRE MEDINA	4870
2106	111101	C.E.C. ACT.INTER.BIL INTI-RAIMI	4871
2107	090114	JOSE SALCEDO DELGADO # 38	4872
2108	111101	U.E.EXP.ACT.INTER.TRI.INCA	4874
2109	090114	REPUBLICA ARABE UNIDA # 45	4875
2110	111101	10 DE MARZO	4876
2111	090114	JOSE MEJIA LEQUERICA # 46 (C.E.M.)	4877
2112	111101	TUPAC YUPANQUI (INDIGENA)	4878
2113	111101	C.E.C. HUAYNA CAPAC	4880
2114	090114	CLUB ROTARIO # 61	4881
2115	111101	C.E.C. YAGUARZONGO	4882
2116	111101	C.E.C. INCA HUASI	4885
2117	111151	C.E.C. GABRIEL VICENTE CASTRO	4886
2118	090114	CORONEL LUIS VARGAS TORRES # 68	4888
2119	111151	C.E.C. SIN NOMBRE (S.JOSE DE GA¥IL)	4889
2120	111151	C.E.C. ALBERTO GUERRERO MARTINEZ	4892
2121	111151	ROBERTO MUÑOZ MALO	4895
2122	090114	ALFREDO BARANDEARAN SAMANIEGO # 147	4896
2123	111151	LUIS FELIPE ORDONEZ PADRE.	4897
2124	090114	NELSON MATEUS MACIAS # 188	4899
2125	111151	PEDRO VICENTE MALDONADO	4900
2126	111101	CELINA VIVAR ESPINOZA	4902
2127	090114	LUCILA PAEZ ASPIAZU DE MURILLO # 201	4903
2128	111101	PURIFICACION ORTIZ	4905
2129	090114	CIUDAD DE TULCAN # 202	4906
2130	111151	MARIANO CUEVA	4909
2131	090114	HEROES DE PAQUISHA # 203	4910
2132	111154	NATAL ORELLANA	4911
2133	111154	CIUDAD DE ZUMBA	4913
2134	090114	CIUDAD DE IBARRA # 204	4915
2135	111154	SIN NOMBRE (SUMAIPAMBA)	4917
2136	090114	CIUDAD DE LATACUNGA # 205	4918
2137	180152	CRISTOBAL COLON	4919
2138	111154	JOSE VILLAMIL GNRAL.	4921
2139	090114	CIUDAD DE RIOBAMBA # 206	4923
2140	111154	RIO MARAÑON	4924
2141	111154	AGUSTIN CELI	4926
2142	090114	CIUDAD DE CUENCA # 207	4928
2143	111154	FRANS VOLTAIRE LUDE¥A CELI	4929
2144	090114	CIUDAD DE AZOGUES # 208	4930
2145	111154	MANUEL RODRIGUEZ DE QUIROGA	4931
2146	180152	CAMILO GALLEGOS TOLEDO	4933
2147	090114	PRIMERO DE JUNIO # 209	4934
2148	111154	MERCEDES GONZALEZ DE MOSCOSO	4935
2149	180151	JOSE JOAQUIN OLMEDO	4936
2150	180151	REINALDO ESPINOZA	4938
2151	111154	SIN NOMBRE (COCHAS-MARMOL)	4939
2152	090114	GUAYAS Y QUIL # 219 (CEM)	4942
2153	090114	MARTHA BUCARAM DE ROLDOS # 220	4944
2154	090114	RIO MACARA # 227	4946
2155	180151	FERNANDO DAQUILEMA	4948
2156	090114	RIO PUTUMAYO # 229	4950
2157	180151	UNION Y PROGRESO	4952
2158	090114	PROVINCIA DE MANABI # 230	4953
2159	090114	CIUDAD DE MANTA # 231	4955
2160	111154	HEROES DEL CENEPA	4956
2161	090114	RIO COCA # 232	4958
2162	180153	SECUNDINO EGUEZ	4959
2163	111154	GENERAL PLAZA	4960
2164	111154	FAUSTO GODOFREDO PACHAR LAZO	4963
2165	180153	RAFAEL ALFONSO SEVILLA	4964
2166	090114	CIUDAD DE MACHALA # 236	4965
2167	111154	HUALCOPO DUCHICELA	4966
2168	180153	LUIS CHIRIBOGA (INDIGENA)	4967
2169	111154	CIUDAD DE SANTA MARIA DE LEIVA	4968
2170	090114	CARLOS URGILES GONZALEZ # 239	4969
2171	180153	LIZARDO RUIZ	4970
2172	111154	SIN NOMBRE (TURUPAMBA)	4971
2173	090114	MA. LUISA MARISCAL DE GUEVARA # 240(CEM)	4972
2174	180153	MACARA	4973
2175	111154	DARIO CISNEROS	4974
2176	180153	ANA MARIA TORRES (INDIGENA)	4975
2177	090114	JUANA GRIJALVA RUILOVA # 252	4976
2178	111155	BELISARIO MORENO	4977
2179	180153	HECTOR LARA	4978
2180	090114	GUILLERMO SOTO ZATIZABAL # 253	4979
2181	180153	NEPTALI SANCHO (INDIGENA)	4980
2182	111155	NAPOLEON BONAPARTE	4981
2183	180153	GUATEMALA	4982
2184	111155	AMADEO VIVAR	4983
2185	111155	C.E.C. MARIA FLORINDA ARMIJOS	4984
2186	180153	CAUPOLICAN (INDIGENA)	4985
2187	090114	BOLIVAR POTES BUSTOS # 254	4986
2188	111155	CARLOS MARIA DE LA CONDAMINE	4987
2189	180154	HONORATO VASQUEZ	4988
2190	090114	ESTELA LANGE DE BERNAL # 256	4989
2191	111155	FIERROHURCO	4990
2192	180154	CLUB DE LEONES	4991
2193	090114	CARMEN GARCIA DE TORO # 264	4992
2194	111155	SIN NOMBRE (ZAPOTEPAMBA)	4993
2195	180154	CARLOS BOLIVAR SEVILLA	4994
2196	111153	LUCIANO LASSO ORTEGA DR.	4995
2197	180155	DR. ALONSO CASTILLO	4997
2198	111153	SIN NOMBRE (VERDILLAS)	4998
2199	090114	BARBARA MARIDUEÑA DE MORAN # 266	4999
2200	111153	AGUINALDO CASTILLO	5000
2201	180155	HONDURAS	5001
2202	090114	LUIS CHIRIBOGA PARRA # 269	5002
2203	111153	LATACUNGA	5003
2204	180103	TENIENTE HUGO ORTIZ	5004
2205	111153	VICTOR VIVAR ESPINOZA DR.	5005
2206	090114	DELIA LUCRECIA SAMANIEGO DE SUAREZ # 270	5006
2207	180155	VICENTE FLOR	5007
2208	111153	CIUDAD DE TENA	5008
2209	111152	MANUEL AURELIO ESPINOZA	5011
2210	180155	SERGIO ALBUJA	5012
2211	111152	ROSA ELVIRA ESPEJO	5013
2212	090114	LORENZO TOUS FEBRES CORDERO # 276	5014
2213	180155	PIO LOPEZ	5015
2214	111152	INGAPIRCA (CACHIPAMBA)	5016
2215	090114	YOLANDA BAQUERIZO DE SANDOVAL # 284	5017
2216	180156	POLICARPA SALAVARRIETA	5019
2217	090114	VICTORIA PEREZ # 307	5021
2218	111152	REINO DE QUITO	5022
2219	180167	U.E. DARIO GUEVARA	5023
2220	111158	FRANCISCO ARIAS	5024
2221	111158	JUAN PEDRO RAMON RAMIREZ	5025
2222	111158	SAN LUIS DE CURIACU	5027
2223	180168	ALFONSINA STORNI	5028
2224	111158	JOSE ORTEGA Y GASSET	5029
2225	080753	QUISQUIS # 22	5030
2226	111158	CARLOS FREIRE ZALDUMBIDE	5031
2227	111158	ALFONSO ROMERO DR.	5032
2228	180168	TOMAS SEVILLA	5033
2229	080753	JORGE JURADO VELASCO # 100	5034
2230	111158	SIN NOMBRE (GUAZHACORRAL)	5035
2231	111157	LIMAPAMBA	5036
2232	180168	ADELA MARTINEZ	5037
2233	080753	CESAR FABARA	5038
2234	111157	MACHALA NRO. 51	5039
2235	080753	FRANCISCO FEBRES CORDERO	5040
2236	180156	TARCILA ALBORNOZ DE GROSS	5041
2237	111157	RIO TIGRE	5042
2238	111157	CIUDAD DE SARAGURO	5043
2239	080753	SEBASTIAN DE ILLESCAS	5044
2240	180156	GRANJA ESCOLAR JORGE H. COBO	5045
2241	080753	PESTALOZZI	5046
2242	111157	FIDEL SARAGURO	5048
2243	180157	BELISARIO QUEVEDO	5049
2244	080753	DONATO YANNUZZELLI	5050
2245	180157	6 DE MARZO	5051
2246	111156	C.E.C. GUSTAVO ADOLFO OTERO	5053
2247	180157	CEM CHIBUELEO P.CTRAL/INDIGENA JOSE PINT	5055
2248	111156	LUIS ANTONIO MONTESINOS	5056
2249	090114	HERMANO MIGUEL # 314	5057
2250	080753	GUILLERMO CORTEZ QUIÑONEZ	5058
2251	090114	INES MARIA BALDA # 326	5059
2252	111156	C.E.C. JAIME BEJARANO	5060
2253	111156	FRANCISCO CAMPOS	5062
2254	180157	GONZALO DIAZ DE PINEDA	5064
2255	090114	VICTORIA TORRES DE NEIRA # 339	5065
2256	111156	PANUPALI	5066
2257	180157	CORONEL JORGE GORTAIRE	5068
2258	111156	JOSE DE ANTEPARA	5070
2259	111156	C.E.C. LEONIDAS PROAÑO MONS.NRO.1	5071
2260	080753	BELLA AURORA	5072
2261	180157	REPUBLICA DE EL SALVADOR	5073
2262	111156	C.E.C. PRIM.DE LA CULT.DE QUITO	5074
2263	090114	TELMO FAJARDO AVILES # 375	5075
2264	080102	FRAY VICENTE SOLANO	5076
2265	180158	ELOY ALFARO	5077
2266	090114	SEGUNDO JIMENEZ RIERA PROF. # 376	5078
2267	111156	OMAR TORRIJOS	5079
2268	080103	JUAN MONTALVO (# 1)	5080
2269	180158	VASCO NUÑEZ DE BALBOA	5081
2270	111156	LUIS MOGROVEJO QUEVEDO	5083
2271	080755	RAMON ESTUPIÑAN #18	5084
2272	111156	EL VERGEL	5085
2273	090114	BERTHA CEDEÑO DE ESPINEL # 383	5086
2274	180158	JOSE R. MARTINEZ	5087
2275	111159	C.E.C. CARLOS MANUEL ESPINOSA AYALA DR.	5088
2276	080755	REPUBLICA DE ARGENTINA	5089
2277	090114	CIRCULO DE PERIODISTAS # 390 (CEM)	5090
2278	180158	QUITO	5091
2279	111159	CAZADORES DE LOS RIOS	5092
2280	090114	BLANCA GOETTA DE ORDOÑEZ # 394	5093
2281	180158	IBARRA	5094
2282	080755	COTOPAXI	5095
2283	111159	TORRICELLI	5096
2284	080755	CARMEN MIDEROS DE ALMEIDA	5097
2285	111159	SEGISMUNDO FREUD	5098
2286	090114	FLORA SALAZAR DE LOOR # 395	5099
2287	111159	MARISCAL SUCRE	5100
2288	180159	JUAN ESPIN	5101
2289	080755	MARQUEZ DE MIRAFLORES	5102
2290	111159	C.E.C. FRANCISCO TERAN	5104
2291	111201	DOLORES CELI	5105
2292	180159	QUISQUIS	5106
2293	090114	ISABEL MORLAS # 51	5107
2294	180159	MANUEL MARIA SANCHEZ	5109
2295	090114	MARIA PIEDAD CASTILLO DE LEVI # 79	5110
2296	080755	CELIANO MONGE	5111
2297	080755	LUIS VARGAS TORRES	5112
2298	111201	JOSE VICENTE TRUJILLO	5113
2299	180159	PRINCESA PACCHA	5114
2300	090114	CESAR CAMPOS PAZMIÑO # 87	5115
2301	080755	HECTOR LARA ZAMBRANO	5116
2302	111201	VICENTE RIOFRIO	5118
2303	180159	PEDRO DE ALVARADO	5119
2304	090114	ANA VILLAMIL ICAZA # 113	5120
2305	111201	ERNESTO PINTO CASTILLO PROF.	5122
2306	180159	CIUDAD DE AMBATO	5123
2307	110101	ESPECIAL BYRON EGUIGUREN	5124
2308	090114	FUERZA AEREA ECUATORIANA # 129	5125
2309	080455	13 DE JUNIO	5126
2310	111201	GONZALO PAZ	5127
2311	180159	REPUBLICA DE FRANCIA	5128
2312	111201	6 DE DICIEMBRE - VIVIATES	5131
2313	180159	PROVINCIA DEL CARCHI	5132
2314	080103	SAGRADO CORAZON	5133
2315	111201	AGUSTIN MOSQUERA CRESPO	5134
2316	180159	ZOPOZOPANGUI	5135
2317	111201	SIN NOMBRE (RODADEROS)	5136
2318	090114	SOCRATES POZO ANGULO DR. # 192	5137
2319	180160	CRISTOBAL VELA ORTEGA	5139
2320	111201	LEOPOLDO SAMANIEGO	5140
2321	080103	REPUBLICA DE SUECIA	5141
2322	111201	ANGELA LUZURIAGA	5142
2323	180160	EMILIA PARDO BAZAN	5143
2324	111201	ZOILO RODRIGUEZ	5144
2325	080103	PAULA ESTHER QUINTERO VASQUEZ	5145
2326	111201	FRANCISCO SOLANO	5147
2327	080103	REPUBLICA DE COLOMBIA	5148
2328	180160	LUIS A. AGUILAR	5149
2329	111201	VIRGINIA LUDEÑA ESCUDERO	5151
2330	180160	TARQUI	5153
2331	111201	SEBASTIAN VALDIVIESO	5155
2332	080103	BATALLON MONTUFAR	5156
2333	111201	SOZORANGA	5158
2334	111201	SEGUNDO CORONEL SOTO	5160
2335	180160	27 DE FEBRERO	5161
2336	080101	ESTADOS UNIDOS	5162
2337	090114	RIO CURARAY # 228	5163
2338	080168	ASCENCION QUINDE PINCAY	5164
2339	111201	ISAURO JARAMILLO MORA	5165
2340	180160	LUIS FELIPE BORJA	5166
2341	090114	GOLFO DE GUAYAQUIL # 233	5167
2342	180160	UNION PANAMERICANA	5169
2343	080101	CONSEJO PROVINCIAL #518	5170
2344	090114	CANAL DE JAMBELI # 234	5171
2345	111251	ESMERALDAS	5172
2346	180160	GALO PLAZA	5173
2347	080101	GONZALO ABAD GRIJALVA	5174
2348	090114	JAIME FLORES MURILLO # 238	5175
2349	111201	HERNANDO DE MAGALLANES	5176
2350	090114	REPUBLICA DE BULGARIA # 259	5177
2351	180160	MISAEL ACOSTA SOLIS	5178
2352	080101	SIMON PLATA TORRES	5179
2353	111251	HERMANO MIGUEL	5180
2354	090114	ANA RODRIGUEZ DE GOMEZ DRA. # 263	5181
2355	080101	REPUBLICA DEL ECUADOR	5182
2356	110851	PAUL RIVET	5184
2357	111251	ALBERTO MENA HIDALGO	5185
2358	180161	LUIS CORDERO	5186
2359	090114	ANGELA SAN MIGUEL DE FIGUEROA # 267	5187
2360	080101	LEONIDAS MARIO DROUET	5188
2361	111251	CIUDAD DE BAÑOS	5189
2362	180161	EDUARDO PAREDES	5190
2363	090114	VICTORIA ROBLES DE NEIRA # 268	5192
2364	080101	ELOY ALFARO	5193
2365	111251	MANUEL SAMANIEGO PE¥A	5194
2366	180161	DR. JOSE M. VELASCO I. (INDIGENA)	5195
2367	111251	BARTOLOME RUIZ (ALGODONAL)	5196
2368	111301	PROF. DAVID VICENTE NAULA PUGLLA	5199
2369	180161	JOSE FELIX AYALA (INDIGENA)	5200
2370	090114	MELIDA MARISCAL DE POZO # 281	5201
2371	111252	MATIAS ESPINOSA AYALA DR.	5202
2372	180161	RIOBAMBA	5203
2373	111252	OTTO AROSEMENA GOMEZ DR.	5204
2374	090114	FABIO FIGUEROA SOLEDISPA # 282	5205
2375	180161	VICTOR MANUEL GARCES (INDIGENA)	5206
2376	090114	RIO GUAYAS # 283	5207
2377	180161	HERMANOS ALEMANES	5208
2378	111252	ALTAR	5209
2379	111252	SIN NOMBRE (EL SAUCE)	5210
2380	180161	CEM TAMBOLOMA (P.CENTRAL-INDIGENA)	5211
2381	111252	ROSA ZARATE	5212
2382	080562	CASICAHUA	5214
2383	111252	LUIS CARPIO MORA (LOS LLANITOS)	5215
2384	180161	PROVINCIA DE BOLIVAR	5216
2385	090114	IGNACIA BEJAR SANCHEZ # 324	5217
2386	180161	MACHALA	5219
2387	111252	LUIS F. VILLAMIL	5220
2388	080104	GUAYAQUIL	5221
2389	111252	PERPETUO SOCORRO	5222
2390	180161	U.E.I.B. LLANGAHUA	5223
2391	180161	RIO PASTAZA (INDIGENA)	5224
2392	180161	COLEGIO MANUELA CAÑIZARES	5228
2393	080104	ECUADOR PAIS AMAZONICO	5229
2394	111252	BENIGNO MALO	5230
2395	180161	CASPICARA (INDIGENA)	5232
2396	111252	SIN NOMBRE (GUADUAL)	5233
2397	180161	VILLA ESCORZONERA (INDIGENA)	5234
2398	080104	AUTORIDAD PORTUARIA	5235
2399	090114	VICTOR ANDRADE AVILES # 385	5236
2400	111252	SIN NOMBRE (EL FAIQUE)	5237
2401	180161	PATRIA NUEVA (INDIGENA)	5238
2402	090114	EMMA ANGELICA VARGAS VILLAMAR # 387	5239
2403	111252	MIGUEL A. AGUIRRE SANCHEZ DR.	5241
2404	180161	LA ESPERANZA (INDIGENA)	5242
2405	111252	EMILIANO ORTEGA ESPINOZA	5243
2406	080165	BARTOLOME RUIZ	5244
2407	180161	RUNACUNAPAC YACHANA HUASI (INDIGENA)	5245
2408	080104	CARMEN CUADROS DE DONOSO	5246
2409	180161	ERNESTO ALBAN MOSQUERA (INDIGENA)	5248
2410	180161	RIO CENEPA (INDIGENA)	5250
2411	180161	SHYRI DE LOS LLANGANATES (INDIGENA)	5253
2412	180162	ELIAS TORO FUNES	5254
2413	180162	ROTARIA	5257
2414	180162	ABEL PACHANO (INDIGENA)	5260
2415	180162	U.E.I.B. AMBAYATA (INDIGENA)	5261
2416	180162	JOSE GERARDO PAREDES	5263
2417	180162	PROVINCIA DE LOJA	5265
2418	180162	VICENTE CISNEROS	5267
2419	180162	CIUDAD DE AZOGUES (INDIGENA)	5269
2420	180162	LUIS PASTEUR	5271
2421	180162	MANUEL J. CALLE	5272
2422	180162	CURIQUINGUI (INDIGENA)	5274
2423	180162	MONSEÑOR LEONIDAS PROAÑO (INDIGENA)	5276
2424	180165	CESAR SILVA	5277
2425	080102	GRAN BRETANA	5279
2426	180165	VICTOR OVIEDO	5280
2427	080102	SIMON RODRIGUEZ	5281
2428	180165	ARCHIPIELAGO DE COLON	5283
2429	090114	AMALIA SALAZAR DE MALDONADO # 393	5284
2430	180165	JOSE MEJIA LEQUERICA	5285
2431	170159	VICTOR EMILIO ESTRADA	5286
2432	180165	GEORGINA OLIVA DE PORRAS	5287
2433	090114	HUANCAVILCA # 14 (N)	5290
2434	080102	RIO ESMERALDAS	5292
2435	111252	GEOFRE A. LUZURIAGA I.	5294
2436	080102	DR. LUIS PRADO VITERI	5295
2437	180165	NUESTRA SEÑORA DE LA ELEVACION	5296
2438	080102	JORGE CAMPAIN MARTINEZ	5297
2439	111252	AUGUSTO N. IZQUIERDO LCDO.	5299
2440	090112	SIN NOMBRE # 448	5300
2441	080102	JOSE VICENTE TRUJILLO GUTIERREZ	5301
2442	090114	TERESA TORRES DE JIMENEZ # 24 (N)	5302
2443	180165	EPICLACHIMA	5303
2444	080168	FRANCISCO CAMPOS	5304
2445	090114	NICASIO SAFADI # 33 (N)	5305
2446	080168	LCDO. WALTER QUINONEZ SEVILLA	5306
2447	180165	MIGUEL ALBORNOZ	5308
2448	180165	PLUTARCO NARANJO (INDIGENA)	5310
2449	111252	ANTONIO TRUJILLO DR.	5312
2450	090114	LUSITANIA AVILES RICAURTE # 50 (N)	5313
2451	180163	NICOLAS MARTINEZ	5314
2452	080102	AMANDA GASTELU DE RAMIREZ	5315
2453	111252	SIN NOMBRE (GUALTACO-TACAMOROS)	5317
2454	111252	VIRGILIO ABARCA	5318
2455	111252	26 DE SEPTIEMBRE (MAXAMINE)	5322
2456	090114	RAFAEL DIAZ ICAZA # 56 (N)	5324
2457	111252	VILLONACO	5325
2458	111301	AMAZONAS	5326
2459	090104	JORGE VILLACRESES COLMONT # 58 (N)	5328
2460	180163	ANTONIO CARRILLO	5331
2461	180163	NICOLAS VASCONEZ	5333
2462	111352	6 DE DICIEMBRE-BEJUCAL	5334
2463	090114	PRIMICIAS DE LA CULTURA # 60 (N)	5335
2464	080153	SEGUNDO MANTILLA	5336
2465	180164	TOMAS MARTINEZ	5337
2466	080153	TUMBEZ	5339
2467	090114	CAMILO GALLEGOS TOLEDO # 68 (N)	5340
2468	080153	MERCEDES MARTINEZ ACOSTA	5342
2469	090104	ESTADOS UNIDOS DE NORTE AMERICA # 77 (N)	5343
2470	111353	NUCLEO EDUCATIVO INTEGRAL COMUNITARIO	5344
2471	080165	GRANJA SAN MARTIN	5345
2472	180164	REPUBLICA DEL PARAGUAY (INDIGENA)	5347
2473	111352	BATALLON GENERAL CORDOVA	5348
2474	080165	TENIENTE HUGO ORTIZ	5350
2475	180164	LUIS A VALENCIA	5351
2476	080165	ROBERTO CRUZ	5352
2477	111301	MACAS	5353
2478	180164	DEMETRIO AGUILERA MALTA (INDIGENA)	5354
2479	080165	JUAN BAUTISTA AGUIRRE	5356
2480	180901	PEDRO CARBO	5357
2481	111301	PLANTEL CENTRAL ESC. BRASIL	5358
2482	080165	BENJAMIN SERRANO	5359
2483	180901	10 DE AGOSTO	5360
2484	111301	JOSE ANTONIO CAMPOS	5361
2485	180951	VICENTE ROCAFUERTE	5362
2486	180901	PICHINCHA	5364
2487	111353	SIN NOMBRE (EL MANGO)	5365
2488	180901	CARACAS	5367
2489	111352	DANIEL MARTINEZ CABO	5368
2490	080168	LEON DE FEBRES CORDERO	5369
2491	180901	GERARDO NICOLA	5371
2492	111301	CELIANO MONGE	5373
2493	180901	MAYAICU	5374
2494	080168	DANIEL COMBONI	5375
2495	111301	DARIO GUEVARA PROF.	5376
2496	180901	LA CONDAMINE	5377
2497	080168	FAUSTO MOLINA	5378
2498	180901	ADOLFO JURADO GONZALES	5379
2499	111353	LUIS CARPIO MORA (TOTUMITOS)	5380
2500	180951	RAFAEL CRUZ CEVALLOS	5381
2501	111353	SIN NOMBRE (HUALTACO-LIMONES)	5382
2502	111354	BATALLON CAYAMBE	5386
2503	080168	UNIDOS SOMOS MAS	5387
2504	111352	ZAMORA	5389
2505	080168	ELBA NAZARENO RAMIREZ	5390
2506	180166	EL ORO	5391
2507	080168	EDILFO BENNETT	5392
2508	180166	LUCIANO TORO NAVAS	5393
2509	180166	PROVINCIA DE TUNGURAHUA	5394
2510	111301	JOSE FELIX DE VALDIVIESO	5396
2511	111301	MARIANO VALDIVIESO GENERAL	5398
2512	080168	BOLIVAR BODERO COPETE	5399
2513	080102	5 DE AGOSTO	5401
2514	111353	ARENILLAS	5402
2515	111352	MARIA GENOVEVA ORTIZ	5404
2516	111301	LAZARO CARDENAS	5407
2517	111301	PEDRO BOUGUER CPTN.	5408
2518	111301	GLORIA VICENTA CHIRIBOGA	5410
2519	080102	CENTRO EDUCACIONAL AMERICA	5412
2520	080102	DR.JOSE MARIA VELASCO IBARRA	5413
2521	111301	MAYAYCU	5416
2522	080102	5 DE JUNIO	5417
2523	080102	JULIO ESTUPIÑAN TELLO	5419
2524	080102	SEGUNDO NIEVES VALENCIA	5420
2525	080102	CORONEL RAFAEL PALACIOS	5422
2526	080102	LEONIDAS GRUEZO GEORGE	5423
2527	111353	VICTOR HUGO ENCALADA	5424
2528	080102	PATRIA NUEVA	5425
2529	110157	SIN NOMBRE (EL NARANJO)	5426
2530	080102	CIUDAD DE ESMERALDAS	5430
2531	111353	PUERTO RICO	5431
2532	111353	GABRIEL GARCIA MARQUEZ	5432
2533	111352	30 DE AGOSTO	5435
2534	080103	ENRIQUE SUAREZ PIMENTEL	5437
2535	080102	ADVENTISTA MIGUEL DE UNAMUNO	5438
2536	080102	JUAN PABLO II	5439
2537	111353	REPUBLICA DE EL SALVADOR	5440
2538	111353	ZAPOTILLO	5442
2539	111351	CARLOS ALBERTO SµNCHEZ	5444
2540	080103	DR. WILLIANS BENNETH	5446
2541	111351	AMERICA	5447
2542	080103	HISPANO AMERICA	5448
2543	111351	NEVADO COTACACHI	5450
2544	080103	EMILIO ESTRADA ICAZA	5451
2545	111351	27 DE FEBRERO	5452
2546	080103	CEPE	5453
2547	111351	PLAZA LEDESMA	5454
2548	080103	BEATRIZ ERAZURI (# 362)	5456
2549	080103	GREGORIO ESCOBEDO	5457
2550	080103	CONCEJO MUNICIPAL	5458
2551	111351	BARON DE HUMBOLTH	5460
2552	080103	10 DE AGOSTO	5461
2553	111351	ORIENTE	5462
2554	080102	ROSA ZARATE	5463
2555	080103	21 DE SEPTIEMBRE	5464
2556	080103	OBREROS DEL VOLANTE N.482	5465
2557	080103	MARIA ANGELICA IDROBO	5466
2558	080103	24 DE JULIO	5467
2559	080102	ESMERALDAS LIBRE	5468
2560	080103	FRANCISCO MEJIA VILLA	5469
2561	111351	GREGORIO MARAÑON	5471
2562	080103	DR. CAMILO GALLEGOS DOMINGUEZ	5472
2563	111351	LORENZO HEREDIA	5473
2564	080102	GUILLERMINA DIAZ DE PLAZA	5474
2565	111351	FRANCISCO ROBLES GENERAL	5475
2566	080103	NELSON MINA ACHILIE	5476
2567	080103	RABINDRANATH TAGORE	5478
2568	110801	ROSARIO LUCRECIA APOLO LARREATEGUI	5479
2569	080103	DELFINA TORRES DE CONCHA	5480
2570	110801	MAXIMILIANO ROMAN	5482
2571	080103	PASCUALA CABEZAS ESTACIO	5483
2572	110801	SALVADOR BUSTAMANTE CELI	5485
2573	080101	CRISTO REY	5491
2574	080104	NUEVO ECUADOR	5493
2575	110801	MANUEL DARIO SUQUILANDA ARIAS	5494
2576	080102	SAN JOSE OBRERO	5496
2577	090301	ROSA AMADA ESPINOZA # 1	5497
2578	080103	DON BOSCO	5500
2579	110801	JUVENAL JARAMILLO	5502
2580	080168	DORIS DEL POZO DE BODNIZA	5503
2581	080701	CARLOS MANUEL BASTIDAS	5507
2582	110801	CARLOS MARX	5508
2583	080163	PROVINCIA DE BOLIVAR	5510
2584	110802	MANUEL ENRIQUE RENGEL	5512
2585	180401	JOAQUIN HERVAS	5513
2586	080152	MODESTO ESTUPIÑAN MENDOZA	5514
2587	110802	10 DE AGOSTO (MACARA)	5515
2588	090301	CAMILO DEL MAZZO	5516
2589	080701	MANUEL MARIA MURIEL	5517
2590	110802	MIGUEL ANGEL ESTRELLA CRNEL.	5518
2591	110802	SIN NOMBRE (22 SEPT)CENTINELA SUR	5519
2592	090301	GENERAL ELOY ALFARO DELGADO # 1	5523
2593	090301	PEDRO JULIAN AGUAYO TRIVIÑO # 2	5525
2594	110802	RIO SANTIAGO	5526
2595	080152	DR.FRANKLIN TELLO MERCADO	5527
2596	110802	JUAN RAFAEL ARROBO	5529
2597	080152	ELIAS CLAVIJOS	5530
2598	090301	PRIMERO DE JUNIO # 3 (P.MATRIZ)	5532
2599	110802	MANUELA SAENZ	5533
2600	090301	MIGUEL ENCALADA MORA # 4	5535
2601	110801	EMILIO BUSTAMANTE MORA DR.	5536
2602	080152	LUIS FELIPE CASTRO	5537
2603	090301	DIEGO NOBOA # 5	5538
2604	110802	ANTONIO BORRERO	5539
2605	180451	COSTA RICA	5540
2606	080152	CIUDAD DE RIOBAMBA	5541
2607	090301	SIN NOMBRE # 6 (SAN ANTONIO)	5542
2608	110802	CARLOS VEINTIMILLA	5543
2609	180451	PEDRO PABLO BALAREZO	5544
2610	110802	ANTONIO ANTE	5545
2611	180401	ANTONIO ANTE	5546
2612	080152	CONDORAZO	5547
2613	110802	CARLOS ROMAN HINOSTROZA DR.	5548
2614	180401	SEBASTIAN DE BENALCAZAR	5549
2615	090301	LA FLORIDA # 7	5550
2616	110802	CARLOS FRANCO PEREZ	5552
2617	080452	LUIS CORDERO	5554
2618	090301	BOANERGES PEREIRA ESPINOZA # 8	5555
2619	110802	CARLOS JULIO AROSEMENA TOLA DR.	5556
2620	090301	OCHO DE MAYO # 9	5559
2621	180401	GERMAN BARONA	5561
2622	090301	DEMOCRACIA # 10	5562
2623	080166	JOAQUIN MONTUFAR	5563
2624	110802	CIUDAD DE CUENCA	5564
2625	090301	GASPAR CORNEJO SISALIMA # 11	5565
2626	080166	ARCHIPIELAGO DE COLON	5566
2627	180401	ACAPULCO	5567
2628	090301	REINA SOTOMAYOR CONCHA # 12	5568
2629	110802	LUIS ALBERTO VALENCIA	5569
2630	090115	DOCE DE OCTUBRE # 433	5570
2631	110801	JOHN F. KENNEDY	5571
2632	180201	PEDRO VICENTE MALDONADO	5573
